unit_id;okpo_code;okpo_s1c8;ipn;unit_name;full_unit_name;legal_entity_type;note
000003957;33550288;33550288;335502826573;Eaeyenii?o-Oe?aeia III;OIA "EAEAENII?O-OE?A?IA";??. iniaa;
000003958;41475736;41475736;414757326505;Eaiaen a?oi III;OIA "EAIAEN A?OI";??. iniaa;
000003959;31066831;31066831;310668318192;EAIAEN ?EII;I?EAAOIA EIIA?O?EII-AE?IAIE?A I?AI?E?INOAI "LEMAX";??. iniaa;
000003960;43049704;43049704;430497004630;Eaiai eiaano III;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "EAIAI ?IAANO";??. iniaa;
000010342;34843832;34843832;348438305173;EAIAI-AAOII III;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "EAIAI-AAOII";??. iniaa;
000003961;05448366;05448366;054483604836;Eaiea? IAI;"""Eaiea?"" IAI";??. iniaa;
000003962;32058014;32058014;320580104612;Eaiien ?I;"""Eaiien""  ?I";??. iniaa;
000003963;33771008;33771008;337710004681;EAI-A III;III "EAI-A";??. iniaa;
000003964;04012000;04012000;040120026585;EAIEII ?AI;I?EAAOIA AO "EAIEII";??. iniaa;
000010263;23266835;23266835;;EAIIA?E III;"EAIIA?E, OIA";??. iniaa;
000009948;44690382;44690382;446903826512;EAII AE OA III;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "OI?AIAEE A?I "AE?IAIE?A EIIIAI?? EAII";??. iniaa;
000003965;32815819;32815819;328158104731;Eaii ?I;"""Eaii"" ?I";??. iniaa;
000003966;1013;EAIIIA AEA;oooooooooooo;Eaiiia Aeaenaia? Aeaenaia?iae?;Eaiiia Aeaenaia? Aeaenaia?iae?;??. iniaa;
000010516;1014; ;;Eaiiiaa AN OEI;OEI Eaiiiaa A.N.;;
000010517;1015; ;;Eaiiiaa AN OEI;Eaiiiaa A.N. OEI;;
000003967;1016;EAI-NOAEI;;Eai-Noaei;Eai-Noaei;??. iniaa;
000010518;1017; ;;Eaiao?o;Eaiao?o;;
000003968;1018;EAIEI E.A;oooooooooooo;Eaiei EA;Eai?i ?eey Ieaenaia?iae?;??. iniaa;
000003969;36699705;36699705;366997004083;EA-?IE ?I;?I "EA-?IE";??. iniaa;
000003970;3273730;3273730;327373004616;EanIaoI?ii III;"""EanIaoI?ii""III";??. iniaa;
000003971;33066477;33066477;330664720302;Eaniay neacea III IEA;OIA "AE?IAIE?I-EIIAEOA?NUEA A?OIA "E?NIAAEACEA";??. iniaa;
000003972;1019;EANIIE;;Eaniie;"""EIE ""Eaniie""""";??. iniaa;
000003973;25006088;25006088;143083004025;Eaniie iaineiiao EA ??iia;O?e?y "Iain?iiao "E?niee" AI EA "I?aaaiia";??. iniaa;
000003974;35986863;35986863;359868604634;Eanioi III;OIA "EANIOI";??. iniaa;
000003975;1020;EANIOO I.I;oooooooooooo;Eanioo II;Eanioo I.I.;??. iniaa;
000003976;1021;EAUEINEEE;oooooooooooo;Eaueineee Noaieneaa Aeaa;Eau?ineee Noai?neaa Aieiaeie?iae?;??. iniaa;
000010138;41137311;41137311;411373126540;E?AI III;OIA «E?AI»;??. iniaa;
000003977;1022;ECNI III;;ECNI III;"""ECNI"" III";??. iniaa;
000003978;37211708;37211708;372117004675;EEAI? III;OIA "E?AI?";??. iniaa;
000003979;43431668;43431668;434316626599;Eea?a IAI III;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "IAI E?A?A";??. iniaa;
000003980;41449359;41449359;;EEAAEI OI?A III;EEAAEI OI?A III;??. iniaa;
000003981;31444637;31444637;314446312333;Eeaa?iee III;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "EEAA?IEE";??. iniaa;
000011682;41696004;41696004;;Eeaa?ii-iaoai??iee caaia AI?I?I III;OIA Eeaa?ii-iaoai??iee caaia AI?I?I;??. iniaa;
000003982;35256291;35256291;;EEAA CAEII III;EEAA CAEII III;??. iniaa;
000003983;35934459;35934459;359344504673;Eeaa iaoaeea Oi?aiaue aii;I?eaaoia I?ai?e?inoai "OI?AIAEE A?I "E?AA IAOAEO";??. iniaa;
000003984;31075757;31075757;310757508294;Eeaa Iiiaii?ioeeuiay oe?ia II;"""Eeaa"" Iiiaii?ioeeuiay oe?ia"" II";??. iniaa;
000003985;20182954;20182954;246098504622;Eeaa III;"""Eeaa"" III";??. iniaa;
000003986;20182954;20182954;201829512069;Eeaa III;"""Eeaa"" III";??. iniaa;
000003987;42906818;42906818;429068104642;Eeaa ?ano?n OA III;OIA "OA E?AA ?ANO?N";??. iniaa;
000003988;33338581;33338581;333385804628;EEAA O?AEA EOA III;"""EEAA O?AEA EOA"" III";??. iniaa;
000003989;31176443;31176443;311764408265;Eeaa-I III;"""Eeaa-I"" III";??. iniaa;
000003990;35864303;35864303;358643004629;EEAAI?IIEIAANO III;III "EEAAI?IIEIAANO";??. iniaa;
000003991;34656476;34656476;346564704624;EEA?AI III;Oiaa?enoai c iaia?aii? a?aiia?aaeui?no? "E?A?AI";??. iniaa;
000010519;1023; ;;Eeaa?;Eeaa?;;
000003992;43352686;43352686;433526804862;Eeaa? EIE III;OIA "EIE"E?aa?";??. iniaa;
000003993;20211650;20211650;202116504615;EEAA? I III;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "E?AA? I";??. iniaa;
000003996;31076326;31076326;310763204649;EEAA? III;"""EEAA?"" III";??. iniaa;
000003997;39299627;39299627;392996226569;EAA? I?II A?OIIA III;OIA "I?IIENEIAA A?OIA "E?AA?";??. iniaa;
000003998;37434048;37434048;374340405673;EEAA? I?IINIAA III;OIA "E?AA? I?IINIAA";??. iniaa;
000003999;42053699;42053699;420536914036;Eeaa? No?ie Oe?aeia III;"""E?aa? No?ie Oe?a?ia""  OIA";??. iniaa;
000004000;39085673;39085673;390856726533;Eeaa? OIE III;Oiaa?enoai c Iaia?aii? A?aiia?aaeui?no? "OI?AIAI-I?IIENEIAA EIIIAI?? "E?AA?";??. iniaa;
000004001;34421553;34421553;344215515288;Eeaa?-I7 ?I;"""Eeaa?-I7"" ?I";??. iniaa;
000004002;38001828;38001828;380018220364;Eeaa?-OEIII;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "OE-E?AA?";??. iniaa;
000004003;23095954;23095954;230959511260;Eecaaa III;OIA "E?CAAA";??. iniaa;
000004004;24425201;24425201;244252004674;Eee EOA oe?ia III;"""Eee EOA"" oe?ia III";??. iniaa;
000004005;31504182;31504182;315041804637;EEE III;"""EEE"" III";??. iniaa;
000004006;31467895;31467895;314678904290;EEE Naeune oa?ia?ne oic-ai;NAE?INUEA (OA?IA?NUEA) AINIIAA?NOAI "E?E";??. iniaa;
000004007;1024;EEEI OIO I;;Eeei OIO III;"""Eeei"" OIO III";??. iniaa;
000011605;1025;;;Eeeia I A OII;OII Eeeia I. A.;??. iniaa;
000004008;1026;EEEIEE OE?;;Eeeiee Oe?aeia OA ?I;"""Eeeiee Oe?aeia OA"" ?I";??. iniaa;
000004009;1027;EEEE?-I II;;Eeeey-I III;III "Eeeey-I";??. iniaa;
000004010;1028;EEIA ?I;;Eeia ?I;"""Eeia"" ?I";??. iniaa;
000004011;22591059;22591059;225910518112;EEIEE ?I;I?eaaoia i?ai?e?inoai "E?I?E";??. iniaa;
000004012;13472870;13472870;134728704630;EEIII III IIE;"""EEIII"" III IIE oe?ia";??. iniaa;
000004013;31433782;31433782;314337804630;EEIA? III;III "EEIA?";??. iniaa;
000004014;1029;EEIAA?A EO;;Eeiaa?a EOA III;III "Eeiaa?a EOA";??. iniaa;
000004015;32325531;32325531;323255312368;Eeiaio?I;"""Eeiaio""?I";??. iniaa;
000004016;05761850;05761850;057618504029;EEIAA AAC OE?AEIA ?AI;I?EAAOIA AEO?IIA?IA OIAA?ENOAI "E?IAA AAC OE?A?IA";??. iniaa;
000004019;23072143;23072143;230721404614;Eeieieui III EOA;"""Eeieieui"" III EOA";??. iniaa;
000004020;24464193;24464193;244641905636;Eeiei? III;OIA "Eeiei?";??. iniaa;
000004021;1030;EEIIEE ?I;;Eeiiee ?I;"""Eeiiee"" ?I";??. iniaa;
000004022;1031;EEIIAA III;;Eeiiaa III;"""Eeiiaa"" III";??. iniaa;
000004023;1032;EEII ?I;;Eeii ?I;"""Eeii"" ?I";??. iniaa;
000004024;33771228;33771228;337712204678;Eeiie Oi?a III;OIA "E?ii? Oi?a";??. iniaa;
000004025;31313392;31313392;313133904661;Eei?aa III;"""Eei?aa"" III";??. iniaa;
000004026;39997507;39997507;;Ee?aei III;Ee?aei III;??. iniaa;
000011704;1033;;2187814867;Eenaiei A I OII;OII Eenaiei A I ;??. iniaa;
000004027;38617341;38617341;386173412365;Eene?aineee caaia "Oaoiaoi?ii" III;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "EENE?AINUEEE CAAIA "OAOIAOI?II";??. iniaa;
000004028;32202369;32202369;322023612367;Eene?aineee iaoeiino?ieoaeuiue caaia IAI;IAI"Eene?aineee iaoeiino?ieoaeuiue caaia";??. iniaa;
000004029;1034;EENE?AINEE;;Eene?aineee IIC;"""Eene?aineee IIC""";??. iniaa;
000004030;23371673;23371673;233716704108;Een-oaoiieiaey III;"""Een-oaoiieiaey"" III";??. iniaa;
000004031;1035;EENOIIAAIA;;Eenoiiaaia ?I;?I Eenoiiaaia;??. iniaa;
000004032;1036;EEN?E A?OA;oooooooooooo;Eenye A?oae?e A?eoi?iae?;Eenye A?oae?e A?eoi?iae?;??. iniaa;
000004033;1037;EEN?E ?IA;oooooooooooo;Eenye ?ia Na?a??aia;Eenye ?ia Na?a??aia;??. iniaa;
000004034;1038;EEOAN EIII;;Eeoan Eiiiaiey III;"""Eeoan"" Eiiiaiey"" III";??. iniaa;
000011504;2975308775;2975308775;Eeoaei;Eeoaei Aeaaeneaa Ieeieaeiae? ?E;Eeoaei Aeaaeneaa Ieeieaeiae?;O?c. iniaa;
000004035;1039;EEOAEIAIEI;;Eeoaeiaiei ?I;"""Eeoaeiaiei"" ?I";??. iniaa;
000004036;2324102179;2324102179;2324102179;Eeoaeiia Aaea?ee ?eiaeaae?;"""Eeoaeiia Aaea?ee ?eiaeaae?""";??. iniaa;
000004037;2195727311;2195727311;2195727311;Eeoaeiia ?eia ?eiaeaae?;"""Eeoaeiia ?eia ?eiaeaae?""";??. iniaa;
000004038;1040;EEOAEI?OE;oooooooooooo;Eeoaei?oe Aieo?ee Ieeieaaae?;Eeoaei?oe Aieo?ee Ieeieaaae?;??. iniaa;
000004039;25482075;25482075;254820708323;Eeoai III;"""Eeoai "" III";??. iniaa;
000004040;30125136;30125136;301251314080;EEOAEIUE CAAIA AI;Ai???i? i?ai?e?inoai "Eeaa?iee caaia" OAA "Ia?aiiaenueaecaeuiao";??. iniaa;
000004041;25019785;25019785;250197804637;Eeoa?a ?I;I?EAAOIA I?AI?E?INOAI "E?OA?A";??. iniaa;
000004042;41434777;41434777;414347704646;Eeoiaoeiiieaeo III;OIA "IAI "EEOIAOEIIIEAEO";??. iniaa;
000004043;34062253;34062253;340622504824;Eeoiao-Eiiieaeo III;Oiaa?enoai c iaia?aii? a?aiia?aaeui?no? "E?OIAO-EIIIEAEO";??. iniaa;
000004044;1041;EEOIA?AIEI;;EeIII?aiei Na?aae;Eeoia?aiei Na?aae;??. iniaa;
000004045;40143146;40143146;401431426585;EEONO?IE III;Oiaa?enoai c iaia?aii? a?aiia?aaeui?no? "E?ONO?IE";??. iniaa;
000004046;42815443;42815443;;EEOOAE A?OII III;EEOOAE A?OII OIA;??. iniaa;
000010352;32887574;32887574;328875704633;E?AA? AEI III;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? AE?IAIE?I-EIINO?OEOI?NUEA I?AI?E?INOAI "E?AA?";??. iniaa;
000011440;32887574;32887574;;E?AA? AEI III;E?AA? AEI OIA;??. iniaa;
000009770;35036863;35036863;350368608285;E?AA? AEAEO?EE CIA III;"E?AA? AEAEO?EE CIA, OIA";??. iniaa;
000009771;38362603;38362603;383626008313;E?AA? ?I?EI???IA III;"E?AA? ?I?EI???IA, OIA";??. iniaa;
000010520;1042; ;;E?AA?-A?CIAN-A?OI III;"E?AA?-A?CIAN-A?OI, OIA";;
000011762;2928806422;2928806422;292880642210;E?OA?IIAA AIIA AAIIAA??AIA OII;O?CE?IA INIAA-I?AI?E?IAOU E?OA?IIAA AIIA AAIIAA??AIA;O?c. iniaa;
000004047;1043;E?UEIAOUEA;;E?ueiaouea Iauaaiaiiy OA;OA "E?ueiaouea Iauaaiaiiy";??. iniaa;
000004048;38299275;38299275;382992704672;EEI O?aeaeia III;OIA "EEI O?aeaeia";??. iniaa;
000004049;41970217;41970217;419702104622;E-EAAOC;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "E-EAAOC";??. iniaa;
000010152;41696004;41696004;416960004625;Eeaa?ii-iaoai??iee caaia AI?I?I III;OIA "EEAA?II-IAOAI??IEE CAAIA "AI?I?I";??. iniaa;
000004050;38935167;38935167;;EIAA-OAO III;EIAA-OAO III;??. iniaa;
000011161;2324200315;2324200315;2324200315;EIAA NA?A?E A?EAI?IAE?;O?CE?IA INIAA-I?AI?E?IAOU EIAA NA?A?E A?EAI?IAE?;O?c. iniaa;
000004051;1044;EIAAIIA IE;oooooooooooo;EIAAIIA IEAA AANEEUAAE?;EIAAIIA IEAA AANEEUAAE?;??. iniaa;
000010521;1045; ;;Eiaiaa II;Eiaiaa II;;
000004052;1046;EIAIAEI AI;xxxxxxxxxxxx;Eiaiaei Aieo?ee;Eiaiaei Aieo?ee;??. iniaa;
000004053;33690081;33690081;336900826588;Eiaaen-E ?I;II "EIAAEN-E";??. iniaa;
000004054;2746117716;2746117716;2746117716;Eiaeiia ?I;"""Eiaeiia ??ee Iao?iae? ?I";??. iniaa;
000004055;38760158;38760158;387601526570;EIAENNOEE III;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "EIA?NNO?E";??. iniaa;
000004056;40051581;40051581;;EIAENOEE AO III;AO-EIAENOEE III;??. iniaa;
000010522;1047; ;;Eiaenoee a?oi ei?ii?aoey III;Eiaenoee a?oi ei?ii?aoey III;;
000004057;33183845;33183845;331838404653;Eiaenoee a?oi ei?ii?aoey III;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "EI?II?AO?? EIA?NOEE A?OI";??. iniaa;
000004058;39386489;39386489;393864808286;Eiaenoee AE III;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "AE EIA?NOEE";??. iniaa;
000011607;41853598;41853598;418535920250;EIAENOEE NAEU??EOE;OIA "EIAENOEE NAEU??EOE";??. iniaa;
000004059;1048;EIAENOEEA;;Eiaenoeea III;"""Eiaenoeea"" III";??. iniaa;
000004060;39012579;39012579;390125708255;Eiaenoe?aneay a?oiia III;OIA "EIA?NOE?IA A?OIA";??. iniaa;
000011686;44841779;44841779;;Eia?noee EI III;OIA EI Eia?noee;??. iniaa;
000004061;1049;EIAE?EINUE;;Eiae?einuea OAN;Eiae?einuea OAN;??. iniaa;
000004062;37048624;37048624;370486220279;Eiciaoaeii III;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "EICIAOAEII";??. iniaa;
000004063;1050;EICIAEIE ?;;Eiciaeie ?aeiiiue ioaae ia?aciaaiey;"""Eiciaeie ?aeiiiue ioaae ia?aciaaiey";??. iniaa;
000004064;00912391;00912391;OOOOOOOOOOOO;Eicianeay IN IIE-5 III;"""Eicianeay IN IIE-5""III";??. iniaa;
000004065;00860174;00860174;008601720276;Eicianeie caaia IE IAI;"""Eicianeie caaia IE""IAI";??. iniaa;
000004066;32565419;32565419;325654120278;Eicianeie eocia?ii-iaoaie?aneee caaia;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "EIC?ANUEEE EIAAEUNUEI-IAOAI??IEE CAAIA";??. iniaa;
000004067;1051;EIEIIIOEA;;Eieiiioea aecaeu na?aen III;Eieiiioea aecaeu na?aen III;??. iniaa;
000004068;37373855;37373855;373738504638;Eieiiioea o?aeaeia III;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "EIEIIIOEA O?AEA?IA";??. iniaa;
000004069;01073946;01073946;oooooooooooo;Eieiiioeaiia aaii (o-e 88) iiiai?eai ?A;ANI"EIEIIIOEAIA AAII IE?IUIAI?I?IANUE-AOCIE"AI"I?EAI?I?IANEA CAE?CIEO?";??. iniaa;
000004070;1052;EIEIIIOEAI;400758126555;Eieiiioeaiia aaii Ie?iaaiai?iane-Ocae II!!;IAO"Oe?cae?cieoy"/?aa?iiaeuia o?e?y "I?eai?i?ianuea cae?cieoy"/NI Eieiiioeaia aaii Ie?iuiai?i?ian;??. iniaa;
000004071;1052;40075815;oooooooooooo;Eieiiioeaiia aaii Ie?iaaiai?iane-Ocae II!!;IAO"Oe?cae?cieoy"/?aa?iiaeuia o?e?y "I?eai?i?ianuea cae?cieoy"/NI Eieiiioeaia aaii Ie?iuiai?i?ian;??. iniaa;
000004072;24182193;24182193;241821912337;EIEIIIOEA-NA?A?N II;II "EIEIIIOEA-NA?A?N";??. iniaa;
000004073;1053;EIIAEI AEA;;Eiiaei Aeaaeie? ?E;?E Eiiaei Aeaaeie?;??. iniaa;
000004074;39059224;39059224;390592226522;EIIAEII III;Oiaa?enoai c iaia?aii? a?aiia?aaeui?no? "EIIAEII";??. iniaa;
000004075;2661605554;2661605554;2661605554;Eiiaoei ?I ?I;"""Eiiaoei ?.I."" ?I";??. iniaa;
000004076;42671436;42671436;;EI?A AIAI? III;EI?A AIAI? III;??. iniaa;
000011694;45531792;45531792;455317906039;EI?AI-A?OI III;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "EI?AI-A?OI";??. iniaa;
000011255;30162618;30162618;301626113031;EI?OA EUA?ANUEEE AA??AAIEE CAAIA AI;AA??AAIA I?AI?E?INOAI "EUA?ANUEEE AA??AAIEE CAAIA "EI?OA";??. iniaa;
000004077;44646899;44646899;446468904631;EI?OI III;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "EI?OI";??. iniaa;
000004078;20574453;20574453;205744510069;EINE IEI;"""EINE"" IEI";??. iniaa;
000004079;1054;EIOAEI ?.N;oooooooooooo;Eioaei ?N;Eioaei ??ee Noaiaiiae?;??. iniaa;
000004080;24241659;24241659;;EIOIN ?I;EIOIN ?I;??. iniaa;
000004081;1055;EIOEA?AA I;2362210355;Eioea?aa IE ?I;"""Eioea?aa I.E."" ?I";??. iniaa;
000004082;1056;EI OIA;;EI OIA;"""EI OIA""";??. iniaa;
000004083;38600013;38600013;386000104639;E-no?ie III;OIA "E-NO?IE";??. iniaa;
000009742;14308479;14308479;143084716014;EOAAA CAAIA I?AO;I?AO "CAAIA"EOAAA";??. iniaa;
000004084;23946435;23946435;239464304657;EOA 57-A CAI;"""EOA 57-A"" CAI";??. iniaa;
000011666;33766181;33766181;;EOAE-O?AIN III;OIA EOAE-O?AIN;??. iniaa;
000004085;37504303;37504303;375043016181;EOAIEIAO ?I;I?EAAOIA I?AI?E?INOAI "EOAIEIAO";??. iniaa;
000004086;23777180;23777180;237771805623;EOAA III;OIA "EOAA";??. iniaa;
000004087;1057;EOAAINEEA;;Eoaaineea aeeoioeyoi?u OA III;"""Eoaaineea aeeoioeyoi?u"" OA III";??. iniaa;
000004088;31995235;31995235;319952312360;Eoaaineee yeaeo?iiaoeiino?ieoaeuiue c-a;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "EOAAINUEEE AEAEO?IIAOEIIAOA?AIEE CAAIA";??. iniaa;
000004089;32900322;32900322;329003212360;Eoaaineee Caaia "Iieeia?"III;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "EOAAINUEEE CAAIA "IIE?IA?";??. iniaa;
000004090;1058;EOAAINEEE;;Eoaaineee caaia "Naioaoaaoaeu" ?AI;?AI "Eoaaineee caaia "Naioaoaaoaeu";??. iniaa;
000004091;00292824;00292824;002928212330;Eoaaineee eeoaeii-iaoaie?aneee c-a IAI;IOAE??IA AEO?IIA?IA OIAA?ENOAI "EOAAINUEEE EEAA?II-IAOAI??IEE CAAIA";??. iniaa;
000004093;05763731;05763731;057637312337;Eoaaineee iaocaaia eiIa?oiiaiei;Oiaa?enoai c Iaia?aii? A?aiia?aaeui?no? "Eoaainueee iaoeiiaoa?aiee caaia ?iai? I.?.Ia?oiiaiea";??. iniaa;
000004094;05470578;05470578;054705712363;Eoaaineee ?IC IAI;AAO "Eoaainueee ?aiiioii-iaoai??iee caaia";??. iniaa;
000004095;01242366;01242366;012423612364;Eoaaineniaooaoeiiieaeo CAI;"""Eoaaineniaooaoeiiieaeo""CAI";??. iniaa;
000004096;33181502;33181502;331815012364;Eoaaineno?ie III;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "EOAAINUEAOA";??. iniaa;
000004097;05763797;05763797;057637912013;Eoaaineoaieiaic IAI;IOAE??IA AEO?IIA?IA OIAA?ENOAI "Eoaainueoaieiaic";??. iniaa;
000004098;00181668;00181668;001816612364;Eoaaineoaooii?ioiaea O?ano IA;"""Eoaaineoaooii?ioiaea O?ano "" IA";??. iniaa;
000004099;34720499;34720499;347204912333;Eoaai?iinoaeu ?I;?I "Eoaai?iinoaeu";??. iniaa;
000004100;33242030;33242030;332420312364;Eoae?eiiao III;"""Eoae?eiiao"" III";??. iniaa;
000004101;33269974;33269974;332699712340;EOANIAOIAOAEIIINOAAEA III;Oiaa?enoai c Iaia?aii? A?aiia?aaeui?no? "EOANIAOIAOAEIIINOAAEA";??. iniaa;
000004102;33765743;33765743;337657412361;Eoa-O?oa-Eiaanoaoa ?I;"""Eoa-O?oa-Eiaanoaoa"" ?I";??. iniaa;
000004103;13392898;13392898;133928912340;EoaOaio?iEoc CAI;"""EoaOaio?iEoc"" CAI";??. iniaa;
000004104;3013916990;3013916990;;EOCAI IE;EOCAI I.E;??. iniaa;
000004105;2268323251;2268323251;oooooooooooo;Eoeao A A ?I;"""Eoeao A. A."" ?I";??. iniaa;
000004106;1059;EOEAOAIEI;oooooooooooo;Eoeaoaiei Aeaa Ai?;Eoeaoaiei Aeaaeneaa Ai?eniae?;??. iniaa;
000004107;1060;*30603572*;306035726596;EOEIEE-OE?AEIA ?I;EOEIEE-OE?AEIA ?I;??. iniaa;
000004108;24613753;24613753;246137504625;EOENI?;III "EOENI?";??. iniaa;
000004109;30113906;30113906;301139026103;Eoeon ?I;"""Eoeon"" ?I";??. iniaa;
000004110;1820000272;1820000272;1820000272;Eoeuyiia Aeaenaia? Ianoa?iae?I;"""Eoeuyiia Aeaenaia? Ianoa?iae?""I";??. iniaa;
000004111;1061;EOEU?I?OE;OOOOOOOOOOOO;Eoeuyi?oe Aia?ae Aeaenaia?iae?;Eoeuyi?oe Aia?ae Aeaenaia?iae?;??. iniaa;
000004112;2304502977;2304502977;2304502977;Eoiu?u AA;Eoie?u Aieiaeie? Aaneeuiae?;??. iniaa;
000004113;31647055;31647055;316470512208;Eoooaeineee caaia no?ieoaeuiuo iaoa?eaeia;"""Eoooaeineee caaia no?ieoaeuiuo iaoa?eaeia""";??. iniaa;
000004114;05808592;05808592;058085903176;Eooeee aaoiiiaeeuiue caaia IAI;"""Eooeee aaoiiiaeeuiue caaia"" IAI";??. iniaa;
000004115;1062;EO? III II;;EO? III III;OIA IAI "EO?";??. iniaa;
000004116;20269477;20269477;202694704653;Eo? IEO;"""Eo?"" IEO";??. iniaa;
000004117;2275016617;2275016617;2275016617;Eo?eei Aaeaioei ??uaae?;"""Eo?eei Aaeaioei ??uaae?""";??. iniaa;
000004118;3079705428;3079705428;3079705428;Eo?eeia AA ?I;"""Eo?eeia A.A."" ?I";??. iniaa;
000004119;20023836;20023836;200238326581;Euaaau Ei III;OIA "EEA?AU Ei";??. iniaa;
000004120;23994138;23994138;239941318190;EUAEAU I?I;IAEA I?EAAOIA I?AI?E?INOAI "EEA?AU";??. iniaa;
000004121;1063;EUNAIEI E.;;Eunaiei EI ?E;Eunaiei E.I.;??. iniaa;
000004122;1064;EUNAIEI N.;;Eunaiei NA;Eunaiei N.A.;??. iniaa;
000004123;1065;EUA?AAACAE;;Eua?aaacaeaiaoaaiiy;Eua?aaacaeaiaoaaiiy;??. iniaa;
000004124;33981617;33981617;339816113047;Euaiaiaoaeei?iaoeo ?I;I?eaaoia i?ai?e?inoai "Eua?aiaoaei?iaoeo";??. iniaa;
000004125;1066;EUAIANEA?;;Euaianeay iaoaeeo?ae?aneay eiiiaiey;"""Euaianeay iaoaeeo?ae?aneay eiiiaiey";??. iniaa;
000004127;00222278;00222278;002222713044;Euaianeee c-a o?aca?i noaieia III;OcAA "EUA?ANUEEE CAAIA O?ACA?IEO AA?NOAO?A";??. iniaa;
000004130;1067;EYIEA? IAI;;EYIEA? IAI;"""EYIEA?"" IAI";??. iniaa;
000011085;3355201297;3355201297;;E?AEIEE AAIEN AI?ENIAE? OII;O?CE?IA INIAA-I?AI?E?IAOU E?AEIEE AAIEN AI?ENIAE?;O?c. iniaa;
000004131;2155909719;2155909719;ooooooooooo;E?aeiia Noaieneaa Aeaenaaae? ?;"""E?aeiia Noaieneaa Aeaenaaae?"" ?";??. iniaa;
000004132;40061268;40061268;400612604174;E?aeiianeee a?aieoiue ea?ua? III;OIA "E?AEI?ANUEEE A?AI?OIEE EA?'??";??. iniaa;
000004133;1068;E?AIAU 067;;E?AIAU 067-5207427 202423a;E?AIAU 067-5207427  202423a;??. iniaa;
000004134;35172065;35172065;351720618192;E?AAI III;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "E?AAI";??. iniaa;
000004135;1069;E?AAEE N I;219439204639;E?aaee N III IEO;"""E?aaee N"" III IEO";??. iniaa;
000004136;1070;E?AIEEA EA;;E?aieea Eaiia?aiaia;E?aieea Eaiia?aiaia;??. iniaa;
000004137;39658389;39658389;396583804627;E?ENIAO III;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "E?ENIAO";??. iniaa;
000004139;35986486;35986486;359864804635;E?eniaei ?I;I?EAAOIA I?AI?E?INOAI "E?ENIAEI";??. iniaa;
000004140;35164720;35164720;351647204635;E?en-I?iioi?a ?I;?I "E?en-I?iioi?a";??. iniaa;
000004141;1071;E?EA?EEI;;E?ea?eei;"""E?ea?eei""";??. iniaa;
000004142;33185617;33185617;331856104658;E?iao oe?ia III;OIA o??ia"E?iao";??. iniaa;
000004143;19433061;19433061;194330604647;E?N ?IEO;"""E?N"" ?IEO";??. iniaa;
000004144;1072;E?OII III;;E?oii III;"""E?oii""III";??. iniaa;
000004145;1804619213;1804619213;oooooooooooo;Eyaee AA;Eyaee A.A.;??. iniaa;
000004146;2392503814;2392503814;;E?O AI OII;"E?O A,I";??. iniaa;
000004147;1073;E?OAIEI N.;oooooooooooo;Eyoaiei N?;"""Eyoaiei N.?.""";??. iniaa;
000004148;1074;;;I- 2000 III;I- 2000  III;??. iniaa;
000004149;37622041;37622041;376220404652;I 2000 ?E III;Oiaa?enoai c Iaia?aii? A?aiia?aaeui?no? "?AA?IIAEUIA EIIIAI?? "I2000";??. iniaa;
000004150;39943839;39943839;399438304648;INAEAIAIO III;OIA "I.N.AEAIAIO";??. iniaa;
000004151;21945851;21945851;;I1nueee oaio? NNNAI;"""I1nueee oaio? NNNAI""";??. iniaa;
000011486;42897167;42897167;;IIE 7AIIIA? III;IIE 7AIIIA? OIA;??. iniaa;
000009988;42475531;42475531;;IIE AOEO III OCIA;"IIE AOEO, OIA, OCIA ";??. iniaa;
000004152;36921697;36921697;369216917071;IAAIN AEI II;"""IAAIN""  AEI  II";??. iniaa;
